phi psi free_energy
-172 150 1.6094379425048828
-172 151 2.079441547393799
-172 152 2.5649492740631104
-172 153 1.9459102153778076
-172 154 2.1972246170043945
-172 155 1.0986123085021973
-172 156 2.397895336151123
-172 157 2.079441547393799
-172 158 2.1972246170043945
-172 159 2.4849066734313965
-172 160 1.9459102153778076
-172 161 2.079441547393799
-172 162 2.079441547393799
-172 163 1.9459102153778076
-172 164 2.1972246170043945
-172 165 2.079441547393799
-172 166 1.7917594909667969
-172 167 1.3862943649291992
-172 169 0.6931471824645996
-172 170 1.9459102153778076
-172 171 1.6094379425048828
-172 173 0.6931471824645996
-172 175 1.3862943649291992
-172 177 0.6931471824645996
-172 178 1.6094379425048828
-172 179 1.3862943649291992
-171 -180 2.079441547393799
-171 -179 0.6931471824645996
-171 -178 1.0986123085021973
-171 -177 0.6931471824645996
-171 -176 0.6931471824645996
-171 -174 1.0986123085021973
-171 -25 0.6931471824645996
-171 -24 0.6931471824645996
-171 -23 0.6931471824645996
-171 -22 1.6094379425048828
-171 -10 0.6931471824645996
-171 -5 0.6931471824645996
-171 5 1.0986123085021973
-171 7 0.6931471824645996
-171 16 0.6931471824645996
-171 19 0.6931471824645996
-171 20 0.6931471824645996
-171 99 0.6931471824645996
-171 122 1.3862943649291992
-171 125 0.6931471824645996
-171 126 0.6931471824645996
-171 127 0.6931471824645996
-171 129 1.0986123085021973
-171 130 1.3862943649291992
-171 131 1.6094379425048828
-171 132 0.6931471824645996
-171 133 1.3862943649291992
-171 134 1.7917594909667969
-171 135 0.6931471824645996
-171 137 1.7917594909667969
-171 139 1.9459102153778076
-171 140 1.3862943649291992
-171 142 1.6094379425048828
-171 143 1.3862943649291992
-171 144 2.3025851249694824
-171 145 1.9459102153778076
-171 146 1.6094379425048828
-171 147 2.079441547393799
-171 148 2.1972246170043945
-171 149 1.6094379425048828
-171 150 2.1972246170043945
-171 151 2.3025851249694824
-171 152 1.7917594909667969
-171 153 2.3025851249694824
-171 154 1.7917594909667969
-171 155 1.7917594909667969
-171 156 2.8332133293151855
-171 157 0.6931471824645996
-171 158 1.7917594909667969
-171 159 2.4849066734313965
-171 160 2.6390573978424072
-171 161 2.1972246170043945
-171 162 1.7917594909667969
-171 163 2.397895336151123
-171 164 2.1972246170043945
-171 165 0.6931471824645996
-171 166 2.3025851249694824
-171 167 1.7917594909667969
-171 168 2.079441547393799
-171 169 1.6094379425048828
-171 170 1.6094379425048828
-171 171 1.7917594909667969
-171 172 0.6931471824645996
-171 173 1.7917594909667969
-171 174 1.0986123085021973
-171 175 2.079441547393799
-171 176 1.7917594909667969
-171 177 1.3862943649291992
-171 178 0.6931471824645996
-171 179 1.6094379425048828
-170 -179 1.0986123085021973
-170 -178 0.6931471824645996
-170 -176 1.6094379425048828
-170 -174 0.6931471824645996
-170 -36 0.6931471824645996
-170 -23 1.0986123085021973
-170 -20 0.6931471824645996
-170 -16 0.6931471824645996
-170 -12 0.6931471824645996
-170 3 0.6931471824645996
-170 12 0.6931471824645996
-170 14 0.6931471824645996
-170 116 0.6931471824645996
-170 124 0.6931471824645996
-170 127 1.0986123085021973
-170 129 0.6931471824645996
-170 131 1.3862943649291992
-170 132 1.0986123085021973
-170 133 1.0986123085021973
-170 134 0.6931471824645996
-170 136 1.3862943649291992
-170 137 1.0986123085021973
-170 138 1.0986123085021973
-170 139 2.079441547393799
-170 140 1.9459102153778076
-170 141 1.9459102153778076
-170 142 1.6094379425048828
-170 143 1.7917594909667969
-170 144 2.3025851249694824
-170 145 2.6390573978424072
-170 146 1.3862943649291992
-170 147 2.397895336151123
-170 148 2.70805025100708
-170 149 2.1972246170043945
-170 150 2.397895336151123
-170 151 2.1972246170043945
-170 152 2.397895336151123
-170 153 2.3025851249694824
-170 154 2.3025851249694824
-170 155 2.4849066734313965
-170 156 2.397895336151123
-170 157 2.397895336151123
-170 158 2.8332133293151855
-170 159 2.944438934326172
-170 160 2.890371799468994
-170 161 2.3025851249694824
-170 162 2.6390573978424072
-170 163 2.4849066734313965
-170 164 1.9459102153778076
-170 165 2.70805025100708
-170 166 2.079441547393799
-170 167 1.9459102153778076
-170 168 2.1972246170043945
-170 169 1.9459102153778076
-170 170 2.079441547393799
-170 171 0.6931471824645996
-170 172 2.3025851249694824
-170 174 1.6094379425048828
-170 176 1.0986123085021973
-170 177 0.6931471824645996
-170 178 1.6094379425048828
-170 179 0.6931471824645996
-169 -180 1.3862943649291992
-169 -179 1.0986123085021973
-169 -178 0.6931471824645996
-169 -177 1.3862943649291992
-169 -176 0.6931471824645996
-169 -175 1.3862943649291992
-169 -174 0.6931471824645996
-169 -170 0.6931471824645996
-169 -169 0.6931471824645996
-169 -161 0.6931471824645996
-169 -153 0.6931471824645996
-169 -23 0.6931471824645996
-169 -21 0.6931471824645996
-169 -20 0.6931471824645996
-169 -19 0.6931471824645996
-169 -15 0.6931471824645996
-169 -9 0.6931471824645996
-169 6 0.6931471824645996
-169 13 0.6931471824645996
-169 25 0.6931471824645996
-169 26 0.6931471824645996
-169 32 0.6931471824645996
-169 40 0.6931471824645996
-169 41 0.6931471824645996
-169 55 0.6931471824645996
-169 116 0.6931471824645996
-169 119 0.6931471824645996
-169 120 0.6931471824645996
-169 122 1.0986123085021973
-169 123 1.0986123085021973
-169 125 1.0986123085021973
-169 126 1.9459102153778076
-169 127 0.6931471824645996
-169 128 1.0986123085021973
-169 129 1.0986123085021973
-169 130 1.0986123085021973
-169 131 1.3862943649291992
-169 132 2.079441547393799
-169 133 1.0986123085021973
-169 134 1.0986123085021973
-169 135 2.1972246170043945
-169 136 1.7917594909667969
-169 137 1.6094379425048828
-169 138 1.6094379425048828
-169 139 1.0986123085021973
-169 140 1.3862943649291992
-169 141 2.079441547393799
-169 142 1.7917594909667969
-169 143 2.397895336151123
-169 144 2.1972246170043945
-169 145 2.079441547393799
-169 146 2.70805025100708
-169 147 1.6094379425048828
-169 148 2.397895336151123
-169 149 1.7917594909667969
-169 150 2.1972246170043945
-169 151 2.944438934326172
-169 152 2.397895336151123
-169 153 2.6390573978424072
-169 154 2.1972246170043945
-169 155 2.890371799468994
-169 156 2.8332133293151855
-169 157 2.6390573978424072
-169 158 2.70805025100708
-169 159 2.397895336151123
-169 160 1.9459102153778076
-169 161 2.995732307434082
-169 162 2.8332133293151855
-169 163 2.079441547393799
-169 164 2.6390573978424072
-169 165 2.5649492740631104
-169 166 1.7917594909667969
-169 167 1.9459102153778076
-169 168 2.70805025100708
-169 169 2.4849066734313965
-169 170 2.1972246170043945
-169 171 2.079441547393799
-169 172 2.3025851249694824
-169 173 2.079441547393799
-169 174 1.3862943649291992
-169 175 0.6931471824645996
-169 176 1.7917594909667969
-169 177 1.3862943649291992
-169 178 1.0986123085021973
-169 179 1.6094379425048828
-168 -180 1.0986123085021973
-168 -179 1.6094379425048828
-168 -177 1.0986123085021973
-168 -176 1.6094379425048828
-168 -175 1.6094379425048828
-168 -172 0.6931471824645996
-168 -165 0.6931471824645996
-168 -44 0.6931471824645996
-168 -38 0.6931471824645996
-168 -31 0.6931471824645996
-168 -29 1.0986123085021973
-168 -28 0.6931471824645996
-168 -22 1.0986123085021973
-168 -20 0.6931471824645996
-168 -16 0.6931471824645996
-168 -15 0.6931471824645996
-168 -8 1.3862943649291992
-168 -7 0.6931471824645996
-168 -1 0.6931471824645996
-168 2 0.6931471824645996
-168 6 1.0986123085021973
-168 7 0.6931471824645996
-168 11 0.6931471824645996
-168 16 0.6931471824645996
-168 29 0.6931471824645996
-168 106 1.0986123085021973
-168 110 0.6931471824645996
-168 116 0.6931471824645996
-168 118 0.6931471824645996
-168 121 0.6931471824645996
-168 125 1.0986123085021973
-168 127 1.0986123085021973
-168 128 0.6931471824645996
-168 129 0.6931471824645996
-168 130 2.079441547393799
-168 132 1.7917594909667969
-168 133 2.079441547393799
-168 134 2.3025851249694824
-168 135 2.3025851249694824
-168 136 1.9459102153778076
-168 137 2.079441547393799
-168 138 1.9459102153778076
-168 139 1.3862943649291992
-168 140 1.3862943649291992
-168 141 2.397895336151123
-168 142 1.9459102153778076
-168 143 2.4849066734313965
-168 144 2.3025851249694824
-168 145 2.1972246170043945
-168 146 2.6390573978424072
-168 147 2.4849066734313965
-168 148 2.4849066734313965
-168 149 2.079441547393799
-168 150 3.044522523880005
-168 151 2.3025851249694824
-168 152 3.178053855895996
-168 153 2.6390573978424072
-168 154 2.7725887298583984
-168 155 2.4849066734313965
-168 156 2.4849066734313965
-168 157 2.5649492740631104
-168 158 2.8332133293151855
-168 159 2.6390573978424072
-168 160 2.6390573978424072
-168 161 2.6390573978424072
-168 162 2.7725887298583984
-168 163 2.397895336151123
-168 164 2.5649492740631104
-168 165 0.6931471824645996
-168 166 2.890371799468994
-168 167 2.6390573978424072
-168 168 2.3025851249694824
-168 169 2.397895336151123
-168 170 2.079441547393799
-168 171 2.70805025100708
-168 172 2.4849066734313965
-168 173 2.3025851249694824
-168 174 1.9459102153778076
-168 175 2.3025851249694824
-168 176 1.9459102153778076
-168 177 1.3862943649291992
-168 178 1.6094379425048828
-168 179 1.0986123085021973
-167 -180 1.6094379425048828
-167 -179 1.9459102153778076
-167 -178 1.3862943649291992
-167 -177 1.7917594909667969
-167 -176 0.6931471824645996
-167 -175 1.3862943649291992
-167 -174 0.6931471824645996
-167 -173 1.6094379425048828
-167 -171 0.6931471824645996
-167 -170 0.6931471824645996
-167 -169 0.6931471824645996
-167 -47 0.6931471824645996
-167 -42 0.6931471824645996
-167 -40 0.6931471824645996
-167 -39 0.6931471824645996
-167 -34 0.6931471824645996
-167 -32 0.6931471824645996
-167 -30 0.6931471824645996
-167 -23 0.6931471824645996
-167 -17 0.6931471824645996
-167 -14 1.0986123085021973
-167 -12 0.6931471824645996
-167 -11 1.0986123085021973
-167 -10 0.6931471824645996
-167 -8 0.6931471824645996
-167 -6 1.0986123085021973
-167 -5 1.0986123085021973
-167 -1 0.6931471824645996
-167 2 1.0986123085021973
-167 4 1.0986123085021973
-167 7 1.3862943649291992
-167 14 1.0986123085021973
-167 18 0.6931471824645996
-167 20 0.6931471824645996
-167 23 0.6931471824645996
-167 27 0.6931471824645996
-167 32 1.0986123085021973
-167 37 0.6931471824645996
-167 40 0.6931471824645996
-167 44 0.6931471824645996
-167 45 0.6931471824645996
-167 59 1.0986123085021973
-167 114 0.6931471824645996
-167 115 1.0986123085021973
-167 117 0.6931471824645996
-167 118 0.6931471824645996
-167 119 1.0986123085021973
-167 121 0.6931471824645996
-167 123 0.6931471824645996
-167 125 1.3862943649291992
-167 126 1.6094379425048828
-167 127 0.6931471824645996
-167 128 1.7917594909667969
-167 129 1.0986123085021973
-167 130 1.7917594909667969
-167 131 2.3025851249694824
-167 132 0.6931471824645996
-167 133 2.397895336151123
-167 134 1.3862943649291992
-167 135 0.6931471824645996
-167 136 2.1972246170043945
-167 137 2.079441547393799
-167 138 2.5649492740631104
-167 139 2.079441547393799
-167 140 2.70805025100708
-167 141 2.8332133293151855
-167 142 2.5649492740631104
-167 143 2.944438934326172
-167 144 2.5649492740631104
-167 145 2.8332133293151855
-167 146 2.6390573978424072
-167 147 2.6390573978424072
-167 148 2.7725887298583984
-167 149 3.1354942321777344
-167 150 2.70805025100708
-167 151 2.944438934326172
-167 152 3.1354942321777344
-167 153 1.9459102153778076
-167 154 3.0910425186157227
-167 155 2.995732307434082
-167 156 2.8332133293151855
-167 157 2.70805025100708
-167 158 3.1354942321777344
-167 159 2.890371799468994
-167 160 2.8332133293151855
-167 161 2.8332133293151855
-167 162 2.8332133293151855
-167 163 3.044522523880005
-167 164 2.944438934326172
-167 165 2.8332133293151855
-167 166 3.178053855895996
-167 167 2.890371799468994
-167 168 2.944438934326172
-167 169 2.3025851249694824
-167 170 2.3025851249694824
-167 171 1.9459102153778076
-167 172 2.6390573978424072
-167 173 2.079441547393799
-167 174 2.4849066734313965
-167 175 2.4849066734313965
-167 176 2.079441547393799
-167 177 2.1972246170043945
-167 178 1.0986123085021973
-167 179 1.3862943649291992
-166 -180 1.3862943649291992
-166 -179 1.7917594909667969
-166 -178 1.9459102153778076
-166 -177 1.3862943649291992
-166 -175 1.0986123085021973
-166 -174 0.6931471824645996
-166 -173 1.0986123085021973
-166 -170 1.6094379425048828
-166 -169 1.0986123085021973
-166 -160 0.6931471824645996
-166 -71 0.6931471824645996
-166 -55 0.6931471824645996
-166 -41 0.6931471824645996
-166 -38 1.3862943649291992
-166 -33 1.3862943649291992
-166 -32 0.6931471824645996
-166 -30 0.6931471824645996
-166 -27 1.0986123085021973
-166 -21 0.6931471824645996
-166 -18 0.6931471824645996
-166 -17 1.0986123085021973
-166 -16 1.0986123085021973
-166 -15 0.6931471824645996
-166 -12 1.3862943649291992
-166 -10 1.6094379425048828
-166 -6 1.3862943649291992
-166 -4 0.6931471824645996
-166 -2 0.6931471824645996
-166 -1 0.6931471824645996
-166 1 1.0986123085021973
-166 2 1.3862943649291992
-166 3 1.0986123085021973
-166 11 1.0986123085021973
-166 14 1.0986123085021973
-166 15 1.0986123085021973
-166 21 1.0986123085021973
-166 26 1.0986123085021973
-166 32 1.0986123085021973
-166 39 0.6931471824645996
-166 40 0.6931471824645996
-166 58 1.0986123085021973
-166 78 0.6931471824645996
-166 82 0.6931471824645996
-166 104 0.6931471824645996
-166 111 0.6931471824645996
-166 113 0.6931471824645996
-166 114 1.0986123085021973
-166 116 1.3862943649291992
-166 118 1.0986123085021973
-166 119 0.6931471824645996
-166 120 0.6931471824645996
-166 122 0.6931471824645996
-166 123 1.3862943649291992
-166 124 1.3862943649291992
-166 125 1.3862943649291992
-166 126 1.3862943649291992
-166 127 1.6094379425048828
-166 128 1.0986123085021973
-166 129 1.3862943649291992
-166 130 2.1972246170043945
-166 131 1.6094379425048828
-166 132 1.3862943649291992
-166 133 1.7917594909667969
-166 134 2.397895336151123
-166 135 2.079441547393799
-166 136 2.5649492740631104
-166 137 2.5649492740631104
-166 138 2.1972246170043945
-166 139 2.7725887298583984
-166 140 2.5649492740631104
-166 141 2.6390573978424072
-166 142 2.5649492740631104
-166 143 2.70805025100708
-166 144 2.6390573978424072
-166 145 2.70805025100708
-166 146 2.995732307434082
-166 147 2.944438934326172
-166 148 3.178053855895996
-166 149 3.044522523880005
-166 150 2.995732307434082
-166 151 3.1354942321777344
-166 152 3.1354942321777344
-166 153 2.7725887298583984
-166 154 2.995732307434082
-166 155 3.367295742034912
-166 156 2.944438934326172
-166 157 3.4011974334716797
-166 158 3.367295742034912
-166 159 3.044522523880005
-166 160 3.295836925506592
-166 161 3.1354942321777344
-166 162 3.295836925506592
-166 163 3.1354942321777344
-166 164 3.1354942321777344
-166 165 3.178053855895996
-166 166 3.295836925506592
-166 167 3.25809645652771
-166 168 2.890371799468994
-166 169 3.044522523880005
-166 170 2.890371799468994
-166 171 2.70805025100708
-166 172 2.4849066734313965
-166 173 2.5649492740631104
-166 174 2.4849066734313965
-166 175 2.6390573978424072
-166 176 2.4849066734313965
-166 177 1.9459102153778076
-166 178 1.7917594909667969
-166 179 1.7917594909667969
-165 -180 1.9459102153778076
-165 -179 1.0986123085021973
-165 -178 2.079441547393799
-165 -177 1.7917594909667969
-165 -176 0.6931471824645996
-165 -175 1.3862943649291992
-165 -174 1.3862943649291992
-165 -172 0.6931471824645996
-165 -171 0.6931471824645996
-165 -170 0.6931471824645996
-165 -168 1.3862943649291992
-165 -167 0.6931471824645996
-165 -57 0.6931471824645996
-165 -41 0.6931471824645996
-165 -38 0.6931471824645996
-165 -37 1.0986123085021973
-165 -35 0.6931471824645996
-165 -34 0.6931471824645996
-165 -32 0.6931471824645996
-165 -30 0.6931471824645996
-165 -29 0.6931471824645996
-165 -26 1.6094379425048828
-165 -25 0.6931471824645996
-165 -23 0.6931471824645996
-165 -20 1.6094379425048828
-165 -19 0.6931471824645996
-165 -18 1.6094379425048828
-165 -17 0.6931471824645996
-165 -16 1.0986123085021973
-165 -13 1.0986123085021973
-165 -12 0.6931471824645996
-165 -11 1.3862943649291992
-165 -10 1.0986123085021973
-165 -9 1.3862943649291992
-165 -8 0.6931471824645996
-165 -7 1.3862943649291992
-165 -6 0.6931471824645996
-165 -5 0.6931471824645996
-165 -3 1.0986123085021973
-165 -2 1.0986123085021973
-165 0 0.6931471824645996
-165 1 0.6931471824645996
-165 3 0.6931471824645996
-165 4 0.6931471824645996
-165 5 0.6931471824645996
-165 6 1.0986123085021973
-165 8 0.6931471824645996
-165 10 0.6931471824645996
-165 11 1.3862943649291992
-165 12 1.3862943649291992
-165 13 1.6094379425048828
-165 14 1.7917594909667969
-165 15 1.3862943649291992
-165 17 0.6931471824645996
-165 18 0.6931471824645996
-165 19 1.7917594909667969
-165 21 1.3862943649291992
-165 22 1.0986123085021973
-165 23 1.0986123085021973
-165 26 1.0986123085021973
-165 27 0.6931471824645996
-165 31 0.6931471824645996
-165 33 1.3862943649291992
-165 34 0.6931471824645996
-165 40 1.0986123085021973
-165 42 1.0986123085021973
-165 50 0.6931471824645996
-165 69 0.6931471824645996
-165 83 0.6931471824645996
-165 109 1.0986123085021973
-165 112 0.6931471824645996
-165 113 0.6931471824645996
-165 116 1.0986123085021973
-165 118 1.3862943649291992
-165 119 1.6094379425048828
-165 120 1.7917594909667969
-165 121 1.3862943649291992
-165 122 1.3862943649291992
-165 123 0.6931471824645996
-165 124 1.3862943649291992
-165 125 1.3862943649291992
-165 126 1.6094379425048828
-165 127 1.0986123085021973
-165 128 1.6094379425048828
-165 129 1.7917594909667969
-165 130 0.6931471824645996
-165 131 2.4849066734313965
-165 132 1.9459102153778076
-165 133 1.9459102153778076
-165 134 2.70805025100708
-165 135 1.7917594909667969
-165 136 2.397895336151123
-165 137 2.3025851249694824
-165 138 2.1972246170043945
-165 139 2.5649492740631104
-165 140 2.944438934326172
-165 141 2.70805025100708
-165 142 2.7725887298583984
-165 143 3.25809645652771
-165 144 2.995732307434082
-165 145 3.044522523880005
-165 146 2.70805025100708
-165 147 3.295836925506592
-165 148 3.526360511779785
-165 149 3.0910425186157227
-165 150 2.995732307434082
-165 151 3.2188758850097656
-165 152 3.295836925506592
-165 153 3.25809645652771
-165 154 3.5553481578826904
-165 155 3.610917806625366
-165 156 3.332204580307007
-165 157 3.465735912322998
-165 158 3.5835189819335938
-165 159 3.25809645652771
-165 160 3.7376697063446045
-165 161 3.295836925506592
-165 162 3.4965076446533203
-165 163 3.4965076446533203
-165 164 3.1354942321777344
-165 165 2.944438934326172
-165 166 3.044522523880005
-165 167 3.178053855895996
-165 168 2.995732307434082
-165 169 2.944438934326172
-165 170 3.178053855895996
-165 171 2.995732307434082
-165 172 2.4849066734313965
-165 173 3.0910425186157227
-165 174 2.3025851249694824
-165 175 1.9459102153778076
-165 176 2.4849066734313965
-165 177 2.397895336151123
-165 178 2.7725887298583984
-165 179 2.1972246170043945
-164 -180 1.3862943649291992
-164 -179 2.4849066734313965
-164 -178 2.3025851249694824
-164 -177 1.3862943649291992
-164 -176 2.5649492740631104
-164 -175 1.9459102153778076
-164 -174 1.3862943649291992
-164 -172 1.0986123085021973
-164 -171 0.6931471824645996
-164 -170 0.6931471824645996
-164 -169 0.6931471824645996
-164 -168 1.3862943649291992
-164 -166 1.3862943649291992
-164 -164 0.6931471824645996
-164 -156 0.6931471824645996
-164 -40 0.6931471824645996
-164 -39 0.6931471824645996
-164 -38 0.6931471824645996
-164 -37 1.3862943649291992
-164 -35 1.0986123085021973
-164 -33 1.0986123085021973
-164 -32 0.6931471824645996
-164 -30 0.6931471824645996
-164 -29 0.6931471824645996
-164 -27 1.0986123085021973
-164 -26 1.6094379425048828
-164 -25 0.6931471824645996
-164 -24 1.0986123085021973
-164 -20 0.6931471824645996
-164 -19 1.3862943649291992
-164 -18 0.6931471824645996
-164 -17 1.9459102153778076
-164 -16 0.6931471824645996
-164 -15 0.6931471824645996
-164 -14 0.6931471824645996
-164 -13 1.6094379425048828
-164 -12 0.6931471824645996
-164 -11 0.6931471824645996
-164 -9 1.3862943649291992
-164 -7 0.6931471824645996
-164 -6 0.6931471824645996
-164 -4 0.6931471824645996
-164 -3 1.3862943649291992
-164 -2 1.0986123085021973
-164 -1 1.6094379425048828
-164 1 0.6931471824645996
-164 2 0.6931471824645996
-164 3 1.0986123085021973
-164 5 0.6931471824645996
-164 6 1.0986123085021973
-164 7 0.6931471824645996
-164 8 1.3862943649291992
-164 9 1.0986123085021973
-164 11 1.3862943649291992
-164 12 1.3862943649291992
-164 13 1.3862943649291992
-164 14 0.6931471824645996
-164 17 1.0986123085021973
-164 18 0.6931471824645996
-164 19 0.6931471824645996
-164 20 1.0986123085021973
-164 21 0.6931471824645996
-164 23 1.0986123085021973
-164 24 1.6094379425048828
-164 25 1.0986123085021973
-164 26 0.6931471824645996
-164 27 1.6094379425048828
-164 29 1.0986123085021973
-164 30 1.3862943649291992
-164 31 0.6931471824645996
-164 33 1.0986123085021973
-164 37 0.6931471824645996
-164 39 0.6931471824645996
-164 40 1.0986123085021973
-164 41 0.6931471824645996
-164 50 0.6931471824645996
-164 57 0.6931471824645996
-164 84 0.6931471824645996
-164 99 0.6931471824645996
-164 105 0.6931471824645996
-164 106 0.6931471824645996
-164 109 0.6931471824645996
-164 110 0.6931471824645996
-164 113 0.6931471824645996
-164 115 1.0986123085021973
-164 117 0.6931471824645996
-164 118 0.6931471824645996
-164 119 1.0986123085021973
-164 120 1.9459102153778076
-164 122 1.3862943649291992
-164 123 1.0986123085021973
