,theta,r1,r2,energy
1195,1.3962634015954636,0.9,1.06,5529.409067927315
1196,1.3962634015954636,0.9,1.08,6038.918502476987
1197,1.3962634015954636,0.9,1.16,8695.994447474965
1198,1.3962634015954636,0.9,1.18,9470.992263314914
1199,1.3962634015954636,0.92,0.8,12980.216849865672
1200,1.3962634015954636,0.92,0.84,8768.460741570689
1201,1.3962634015954636,0.92,0.88,6071.757849813397
1202,1.3962634015954636,0.92,0.9,5177.941312510578
1203,1.3962634015954636,0.92,0.92,4537.47067822835
1204,1.3962634015954636,0.92,0.94,4118.6965465770645
1205,1.3962634015954636,0.92,0.96,3893.767782000009
1206,1.3962634015954636,0.92,0.98,3838.1458120562634
1207,1.3962634015954636,0.92,1.0,3930.183734366969
1208,1.3962634015954636,0.92,1.04,4482.9729028997435
1209,1.3962634015954636,0.92,1.12,6653.136521545343
1210,1.3962634015954636,0.92,1.14,7350.155880553128
1211,1.3962634015954636,0.92,1.18,8867.904377850537
1212,1.3962634015954636,0.94,0.8,12538.706480320478
1213,1.3962634015954636,0.94,0.86,6825.071992177115
1214,1.3962634015954636,0.94,0.88,5645.669003027608
1215,1.3962634015954636,0.94,0.92,4118.6965465770645
1216,1.3962634015954636,0.94,0.94,3703.455396409939
1217,1.3962634015954636,0.94,0.96,3481.9667159898963
1218,1.3962634015954636,0.94,0.98,3429.684566807149
1219,1.3962634015954636,0.94,1.0,3524.9549355508952
1220,1.3962634015954636,0.94,1.02,3748.651495275731
1221,1.3962634015954636,0.94,1.04,4083.860498813898
1222,1.3962634015954636,0.94,1.1,5617.142384821669
1223,1.3962634015954636,0.94,1.14,6964.06174405375
1224,1.3962634015954636,0.94,1.16,7706.946355697013
1225,1.3962634015954636,0.96,0.8,12291.978855024296
1226,1.3962634015954636,0.96,0.82,9978.528885984546
1227,1.3962634015954636,0.96,0.84,8095.466667546632
1228,1.3962634015954636,0.96,0.86,6589.431624540007
1229,1.3962634015954636,0.96,0.88,5413.654454773845
1230,1.3962634015954636,0.96,0.9,4527.108124399778
1231,1.3962634015954636,0.96,0.92,3893.767782000009
1232,1.3962634015954636,0.96,1.0,3313.262686963407
1233,1.3962634015954636,0.96,1.02,3540.0216892125204
1234,1.3962634015954636,0.96,1.04,3878.179036868237
1235,1.3962634015954636,0.96,1.1,5419.562190530985
1236,1.3962634015954636,0.96,1.12,6069.5707216225255
1237,1.3962634015954636,0.96,1.14,6771.220155366825
1238,1.3962634015954636,0.96,1.16,7516.268088196501
1239,1.3962634015954636,0.96,1.18,8297.391847619032
1240,1.3962634015954636,0.98,0.82,9905.544610656889
1241,1.3962634015954636,0.98,0.84,8026.001829036512
1242,1.3962634015954636,0.98,0.86,6523.475583830579
1243,1.3962634015954636,0.98,0.88,5351.183541501498
1244,1.3962634015954636,0.98,0.9,4468.085985995172
1245,1.3962634015954636,0.98,0.94,3429.684566807149
1246,1.3962634015954636,0.98,0.98,3168.995532160838
1247,1.3962634015954636,0.98,1.0,3270.5299888840473
1248,1.3962634015954636,0.98,1.02,3500.2832377800287
1249,1.3962634015954636,0.98,1.06,4278.672434674023
1250,1.3962634015954636,0.98,1.08,4799.040493467411
1251,1.3962634015954636,0.98,1.14,6746.962963449406
1252,1.3962634015954636,0.98,1.16,7494.136954006372
1253,1.3962634015954636,1.0,0.88,5436.617783475067
1254,1.3962634015954636,1.0,0.9,4556.840780448535
1255,1.3962634015954636,1.0,0.94,3524.9549355508952
1256,1.3962634015954636,1.0,0.98,3270.5299888840473
1257,1.3962634015954636,1.0,1.04,3951.59705346604
1258,1.3962634015954636,1.0,1.06,4391.644267863446
1259,1.3962634015954636,1.0,1.1,5508.670606582271
1260,1.3962634015954636,1.0,1.14,6869.526346568152
1261,1.3962634015954636,1.02,0.8,12489.059723366398
1262,1.3962634015954636,1.02,0.84,8312.568261009435
1263,1.3962634015954636,1.02,0.86,6816.592596239248
1264,1.3962634015954636,1.02,0.88,5650.846147335948
1265,1.3962634015954636,1.02,0.92,4150.761944696002
1266,1.3962634015954636,1.02,1.0,3607.742166497467
1267,1.3962634015954636,1.02,1.02,3843.235836570474
1268,1.3962634015954636,1.02,1.06,4632.486819668078
1269,1.3962634015954636,1.02,1.08,5157.948559618171
1270,1.3962634015954636,1.02,1.1,5754.414306150481
1271,1.3962634015954636,1.02,1.12,6411.422753797709
1272,1.3962634015954636,1.02,1.18,8657.915614137428
1273,1.3962634015954636,1.04,0.8,12803.110471868473
1274,1.3962634015954636,1.04,0.82,10502.598052073812
1275,1.3962634015954636,1.04,0.84,8632.589755171392
1276,1.3962634015954636,1.04,0.86,7139.658091945884
1277,1.3962634015954636,1.04,0.88,5976.969452735577
1278,1.3962634015954636,1.04,0.9,5103.43540644534
1279,1.3962634015954636,1.04,0.92,4482.9729028997435
1280,1.3962634015954636,1.04,0.94,4083.860498813898
1281,1.3962634015954636,1.04,0.96,3878.179036868237
1282,1.3962634015954636,1.04,0.98,3841.3264003262866
1283,1.3962634015954636,1.04,1.0,3951.59705346604
1284,1.3962634015954636,1.04,1.02,4189.818070801868
1285,1.3962634015954636,1.04,1.06,4984.235847563279
1286,1.3962634015954636,1.04,1.12,6770.10511675061
1287,1.3962634015954636,1.04,1.16,8233.672618891362
1288,1.3962634015954636,1.04,1.18,9022.4633861622
1289,1.3962634015954636,1.06,0.8,13214.732339214968
1290,1.3962634015954636,1.06,0.84,9049.845193780666
1291,1.3962634015954636,1.06,0.86,7559.80374193365
1292,1.3962634015954636,1.06,0.88,6400.0273778986975
1293,1.3962634015954636,1.06,0.96,4312.754654554393
1294,1.3962634015954636,1.06,0.98,4278.672434674023
1295,1.3962634015954636,1.06,1.02,4632.486819668078
1296,1.3962634015954636,1.06,1.04,4984.235847563279
1297,1.3962634015954636,1.06,1.08,5962.094410180693
1298,1.3962634015954636,1.06,1.1,6563.098238330829
1299,1.3962634015954636,1.06,1.12,7224.416230228085
1300,1.3962634015954636,1.06,1.14,7936.75582530256
1301,1.3962634015954636,1.06,1.16,8691.867151566286
1302,1.3962634015954636,1.06,1.18,9482.426070750362
1303,1.3962634015954636,1.08,0.8,13710.66385757743
1304,1.3962634015954636,1.08,0.82,11415.551904811951
1305,1.3962634015954636,1.08,0.84,9551.078686979536
1306,1.3962634015954636,1.08,0.86,8063.773550057501
1307,1.3962634015954636,1.08,0.88,6906.762270854431
1308,1.3962634015954636,1.08,0.9,6038.918502476987
1309,1.3962634015954636,1.08,0.92,5424.124078135488
1310,1.3962634015954636,1.08,0.96,4830.473636974725
1311,1.3962634015954636,1.08,0.98,4799.040493467411
1312,1.3962634015954636,1.08,1.02,5157.948559618171
1313,1.3962634015954636,1.08,1.08,6494.5506715616775
1314,1.3962634015954636,1.08,1.1,7097.687383175386
1315,1.3962634015954636,1.08,1.12,7761.031822495155
1316,1.3962634015954636,1.08,1.14,8475.289082564575
1317,1.3962634015954636,1.08,1.16,9232.20820967782
1318,1.3962634015954636,1.08,1.18,10024.465240943246
1319,1.3962634015954636,1.1,0.8,14279.142609798064
1320,1.3962634015954636,1.1,0.84,10124.532322039911
1321,1.3962634015954636,1.1,0.86,8639.80946122712
1322,1.3962634015954636,1.1,0.88,7485.41465919713
1323,1.3962634015954636,1.1,0.9,6620.201764074583
1324,1.3962634015954636,1.1,0.92,6008.034423664401
1325,1.3962634015954636,1.1,0.94,5617.142384821669
1326,1.3962634015954636,1.1,0.96,5419.562190530985
1327,1.3962634015954636,1.1,0.98,5390.651907670553
1328,1.3962634015954636,1.1,1.0,5508.670606582271
1329,1.3962634015954636,1.1,1.02,5754.414306150481
1330,1.3962634015954636,1.1,1.04,6110.901003987194
1331,1.3962634015954636,1.1,1.08,7097.687383175386
1332,1.3962634015954636,1.1,1.12,8368.138731381863
1333,1.3962634015954636,1.1,1.16,9842.875408002896
1334,1.3962634015954636,1.12,0.84,10759.76851113273
1335,1.3962634015954636,1.12,0.86,9277.473919066586
1336,1.3962634015954636,1.12,0.88,8125.545976730532
1337,1.3962634015954636,1.12,0.9,7262.818418151895
1338,1.3962634015954636,1.12,0.92,6653.136521545343
1339,1.3962634015954636,1.12,0.94,6264.713409048178
1340,1.3962634015954636,1.12,0.96,6069.5707216225255
1341,1.3962634015954636,1.12,0.98,6043.053307368012
1342,1.3962634015954636,1.12,1.0,6163.408649645639
1343,1.3962634015954636,1.12,1.02,6411.422753797709
1344,1.3962634015954636,1.12,1.04,6770.10511675061
1345,1.3962634015954636,1.12,1.06,7224.416230228085
1346,1.3962634015954636,1.12,1.08,7761.031822495155
1347,1.3962634015954636,1.12,1.1,8368.138731381863
1348,1.3962634015954636,1.12,1.18,11308.818454403558
1349,1.3962634015954636,1.14,0.8,15593.141542417883
1350,1.3962634015954636,1.14,0.86,9967.495755772668
1351,1.3962634015954636,1.14,0.9,7957.495681730604
1352,1.3962634015954636,1.14,0.92,7350.155880553128
1353,1.3962634015954636,1.14,0.94,6964.06174405375
1354,1.3962634015954636,1.14,0.96,6771.220155366825
1355,1.3962634015954636,1.14,0.98,6746.962963449406
1356,1.3962634015954636,1.14,1.02,7119.686628003494
1357,1.3962634015954636,1.14,1.08,8475.289082564575
1358,1.3962634015954636,1.14,1.1,9084.22792160926
1359,1.3962634015954636,1.14,1.14,10472.577785555946
1360,1.3962634015954636,1.14,1.16,11234.43685669922
1361,1.3962634015954636,1.16,0.8,16321.142002268907
1362,1.3962634015954636,1.16,0.82,14034.847696626684
1363,1.3962634015954636,1.16,0.84,12179.534064544572
1364,1.3962634015954636,1.16,0.86,10701.636019468107
1365,1.3962634015954636,1.16,0.9,8695.994447474965
1366,1.3962634015954636,1.16,0.92,8090.852597534226
1367,1.3962634015954636,1.16,0.94,7706.946355697013
1368,1.3962634015954636,1.16,0.96,7516.268088196501
1369,1.3962634015954636,1.16,0.98,7494.136954006372
1370,1.3962634015954636,1.16,1.0,7618.778191857035
1371,1.3962634015954636,1.16,1.02,7870.958853585417
1372,1.3962634015954636,1.16,1.04,8233.672618891362
1373,1.3962634015954636,1.16,1.06,8691.867151566286
1374,1.3962634015954636,1.16,1.1,9842.875408002896
1375,1.3962634015954636,1.16,1.14,11234.43685669922
1376,1.3962634015954636,1.18,0.8,17086.397925595793
1377,1.3962634015954636,1.18,0.82,14801.910788421128
1378,1.3962634015954636,1.18,0.84,12948.498206613896
1379,1.3962634015954636,1.18,0.9,9470.992263314914
1380,1.3962634015954636,1.18,0.92,8867.904377850537
1381,1.3962634015954636,1.18,0.96,8297.391847619032
1382,1.3962634015954636,1.18,0.98,8277.25222923006
1383,1.3962634015954636,1.18,1.0,8403.840731012926
1384,1.3962634015954636,1.18,1.02,8657.915614137428
1385,1.3962634015954636,1.18,1.04,9022.4633861622
1386,1.3962634015954636,1.18,1.06,9482.426070750362
1387,1.3962634015954636,1.18,1.08,10024.465240943246
1388,1.3962634015954636,1.18,1.1,10636.757717184895
1389,1.3962634015954636,1.18,1.12,11308.818454403558
1390,1.3962634015954636,1.18,1.16,12796.092085538505
1391,1.3962634015954636,1.18,1.18,13595.737539727064
1392,1.4835298641951802,0.8,0.8,19617.50640359138
1393,1.4835298641951802,0.8,0.82,17317.911074336425
1394,1.4835298641951802,0.8,0.84,15450.183193447005
1395,1.4835298641951802,0.8,0.86,13960.791920529246
1396,1.4835298641951802,0.8,0.88,12802.818626029928
1397,1.4835298641951802,0.8,0.9,11935.106423599098
1398,1.4835298641951802,0.8,0.92,11321.518347307583
1399,1.4835298641951802,0.8,0.94,10930.291398473952
1400,1.4835298641951802,0.8,0.98,10706.443453670585
1401,1.4835298641951802,0.8,1.06,11897.888093063464
1402,1.4835298641951802,0.8,1.1,13054.193031251443
1403,1.4835298641951802,0.8,1.12,13729.506696080352
1404,1.4835298641951802,0.8,1.14,14456.786919755828
1405,1.4835298641951802,0.8,1.16,15227.75724954133
1406,1.4835298641951802,0.8,1.18,16035.060182564275
1407,1.4835298641951802,0.82,0.8,17317.911074336425
1408,1.4835298641951802,0.82,0.82,15022.042831997358
1409,1.4835298641951802,0.82,0.84,13157.761455767106
1410,1.4835298641951802,0.82,0.86,11671.566355213468
1411,1.4835298641951802,0.82,0.88,10516.564816012497
1412,1.4835298641951802,0.82,0.9,9651.621695130494
1413,1.4835298641951802,0.82,0.92,9040.617856893852
1414,1.4835298641951802,0.82,0.94,8651.80455405399
1415,1.4835298641951802,0.82,0.98,8432.31360938834
1416,1.4835298641951802,0.82,1.02,8807.022444259082
1417,1.4835298641951802,0.82,1.04,9170.51249080234
1418,1.4835298641951802,0.82,1.08,10174.42750374847
1419,1.4835298641951802,0.82,1.12,11466.180849909597
1420,1.4835298641951802,0.82,1.14,12194.462792617049
1421,1.4835298641951802,0.82,1.16,12966.302355522485
1422,1.4835298641951802,0.82,1.18,13774.34383947248
1423,1.4835298641951802,0.84,0.8,15450.183193447005
1424,1.4835298641951802,0.84,0.84,11296.702237926518
1425,1.4835298641951802,0.84,0.86,9813.527644495269
1426,1.4835298641951802,0.84,0.88,8661.364049594029
1427,1.4835298641951802,0.84,0.9,7799.091955253589
1428,1.4835298641951802,0.84,0.94,6804.163000456916
1429,1.4835298641951802,0.84,0.98,6589.006417657676
1430,1.4835298641951802,0.84,1.02,6967.528195001733
1431,1.4835298641951802,0.84,1.04,7332.732884907677
1432,1.4835298641951802,0.84,1.08,8339.693877061021
1433,1.4835298641951802,0.84,1.18,11944.981565448605
1434,1.4835298641951802,0.86,0.8,13960.791920529246
1435,1.4835298641951802,0.86,0.82,11671.566355213468
1436,1.4835298641951802,0.86,0.84,9813.527644495269
1437,1.4835298641951802,0.86,0.86,8333.213912072468
1438,1.4835298641951802,0.86,0.9,6324.0705161907445
1439,1.4835298641951802,0.86,0.96,5143.795616685366
1440,1.4835298641951802,0.86,0.98,5123.05670425292
1441,1.4835298641951802,0.86,1.02,5505.404933335998
1442,1.4835298641951802,0.86,1.04,5872.345618720419
1443,1.4835298641951802,0.86,1.08,6882.417728252684
1444,1.4835298641951802,0.86,1.1,7500.42502797652
1445,1.4835298641951802,0.88,0.8,12802.818626029928
1446,1.4835298641951802,0.88,0.82,10516.564816012497
1447,1.4835298641951802,0.88,0.84,8661.364049594029
1448,1.4835298641951802,0.88,0.88,6036.913737448833
1449,1.4835298641951802,0.88,0.9,5179.707863695885
1450,1.4835298641951802,0.88,0.92,4576.051686576679
1451,1.4835298641951802,0.88,0.94,4194.213413166497
1452,1.4835298641951802,0.88,0.96,4006.264525017495
1453,1.4835298641951802,0.88,1.0,4116.485881085414
1454,1.4835298641951802,0.88,1.02,4373.757363039231
1455,1.4835298641951802,0.88,1.1,6375.0613939069935
1456,1.4835298641951802,0.88,1.12,7055.239971423892
1457,1.4835298641951802,0.88,1.14,7786.879690728453
1458,1.4835298641951802,0.88,1.16,8561.706202992129
1459,1.4835298641951802,0.88,1.18,9372.366767253392
1460,1.4835298641951802,0.9,0.82,9651.621695130494
1461,1.4835298641951802,0.9,0.84,7799.091955253589
1462,1.4835298641951802,0.9,0.86,6324.0705161907445
1463,1.4835298641951802,0.9,0.94,3343.942362385789
1464,1.4835298641951802,0.9,1.0,3272.3249970312945
1465,1.4835298641951802,0.9,1.02,3531.4365758466897
1466,1.4835298641951802,0.9,1.04,3901.856148864011
1467,1.4835298641951802,0.9,1.06,4368.556747346387
1468,1.4835298641951802,0.9,1.08,4918.2195157861715
1469,1.4835298641951802,0.9,1.1,5539.029667794233
1470,1.4835298641951802,0.9,1.12,6220.499573900814
1471,1.4835298641951802,0.9,1.14,6953.315044091861
1472,1.4835298641951802,0.92,0.8,11321.518347307583
1473,1.4835298641951802,0.92,0.82,9040.617856893852
1474,1.4835298641951802,0.92,0.84,7190.60467096883
1475,1.4835298641951802,0.92,0.86,5718.032692156847
1476,1.4835298641951802,0.92,0.88,4576.051686576679
1477,1.4835298641951802,0.92,0.9,3723.557789646421
1478,1.4835298641951802,0.92,0.94,2747.0009062338913
1479,1.4835298641951802,0.92,0.96,2563.2667576433287
1480,1.4835298641951802,0.92,1.04,3314.4364293607077
1481,1.4835298641951802,0.92,1.06,3782.7514069981207
1482,1.4835298641951802,0.92,1.08,4333.922888241862
1483,1.4835298641951802,0.92,1.1,4956.133289077681
1484,1.4835298641951802,0.92,1.12,5638.892891412241
1485,1.4835298641951802,0.94,0.82,8651.80455405399
1486,1.4835298641951802,0.94,0.84,6804.163000456916
1487,1.4835298641951802,0.94,0.86,5333.917399535518
1488,1.4835298641951802,0.94,0.92,2747.0009062338913
1489,1.4835298641951802,0.94,0.94,2371.646868985751
1490,1.4835298641951802,0.94,0.96,2189.9396456846594
1491,1.4835298641951802,0.94,1.0,2311.86356124552
1492,1.4835298641951802,0.94,1.04,2948.390639733876
1493,1.4835298641951802,0.94,1.06,3418.2935042607055
1494,1.4835298641951802,0.94,1.08,3970.951400958442
1495,1.4835298641951802,0.94,1.1,4594.543684832976
1496,1.4835298641951802,0.94,1.14,6013.738431658443
1497,1.4835298641951802,0.94,1.16,6791.748065340889
1498,1.4835298641951802,0.94,1.18,7605.255460308014
1499,1.4835298641951802,0.96,0.82,8457.24225630143
1500,1.4835298641951802,0.96,0.84,6611.834420413513
1501,1.4835298641951802,0.96,0.86,5143.795616685366
1502,1.4835298641951802,0.96,0.9,3158.1251710327692
1503,1.4835298641951802,0.96,0.92,2563.2667576433287
1504,1.4835298641951802,0.96,0.94,2189.9396456846594
1505,1.4835298641951802,0.96,0.96,2010.1959084251948
1506,1.4835298641951802,0.96,0.98,1999.404071049468
1507,1.4835298641951802,0.96,1.04,2775.7324620669797
1508,1.4835298641951802,0.96,1.06,3247.1858040721154
1509,1.4835298641951802,0.96,1.08,3801.296647648489
1510,1.4835298641951802,0.96,1.12,5111.524807281652
1511,1.4835298641951802,0.96,1.14,5847.829180086513
1512,1.4835298641951802,0.98,0.8,10706.443453670585
1513,1.4835298641951802,0.98,0.82,8432.31360938834
1514,1.4835298641951802,0.98,0.84,6589.006417657676
1515,1.4835298641951802,0.98,0.9,3141.492181722828
1516,1.4835298641951802,0.98,0.92,2548.6320433550723
1517,1.4835298641951802,0.98,0.94,2177.254801440643
1518,1.4835298641951802,0.98,0.96,1999.404071049468
1519,1.4835298641951802,0.98,0.98,1990.4404517448315
1520,1.4835298641951802,0.98,1.0,2128.621237849114
1521,1.4835298641951802,0.98,1.1,4426.529580022332
1522,1.4835298641951802,0.98,1.12,5113.026331096364
1523,1.4835298641951802,0.98,1.16,6630.501194540186
1524,1.4835298641951802,0.98,1.18,7445.850396032444
1525,1.4835298641951802,1.0,0.8,10827.473496969822
1526,1.4835298641951802,1.0,0.82,8555.301282886348
1527,1.4835298641951802,1.0,0.84,6713.9647271993135
1528,1.4835298641951802,1.0,0.86,5249.986983340552
1529,1.4835298641951802,1.0,0.88,4116.485881085414
1530,1.4835298641951802,1.0,0.9,3272.3249970312945
1531,1.4835298641951802,1.0,0.92,2681.373739080136
1532,1.4835298641951802,1.0,0.96,2135.828728339595
1533,1.4835298641951802,1.0,0.98,2128.621237849114
1534,1.4835298641951802,1.0,1.0,2268.49058992369
1535,1.4835298641951802,1.0,1.02,2536.2200860261964
1536,1.4835298641951802,1.0,1.06,3389.2167240051476
1537,1.4835298641951802,1.0,1.08,3946.094989284036
1538,1.4835298641951802,1.0,1.14,5999.769328329866
1539,1.4835298641951802,1.0,1.18,7597.02496994496
1540,1.4835298641951802,1.02,0.8,11077.378178640243
1541,1.4835298641951802,1.02,0.82,8807.022444259082
1542,1.4835298641951802,1.02,0.84,6967.528195001733
1543,1.4835298641951802,1.02,0.86,5505.404933335998
1544,1.4835298641951802,1.02,0.9,3531.4365758466897
1545,1.4835298641951802,1.02,0.92,2942.3002354917744
1546,1.4835298641951802,1.02,0.94,2574.5688743617256
1547,1.4835298641951802,1.02,0.98,2394.736672868202
1548,1.4835298641951802,1.02,1.02,2805.493097611249
1549,1.4835298641951802,1.02,1.04,3185.5520345238224
1550,1.4835298641951802,1.02,1.08,4219.5182080205705
1551,1.4835298641951802,1.02,1.1,4848.248717111241
1552,1.4835298641951802,1.02,1.16,7058.502609794952
1553,1.4835298641951802,1.02,1.18,7875.561532765787
1554,1.4835298641951802,1.04,0.8,11439.190233137368
1555,1.4835298641951802,1.04,0.84,7332.732884907677
1556,1.4835298641951802,1.04,0.88,4742.4408834147835
1557,1.4835298641951802,1.04,0.9,3901.856148864011
1558,1.4835298641951802,1.04,0.96,2775.7324620669797
1559,1.4835298641951802,1.04,0.98,2771.7953323707397
1560,1.4835298641951802,1.04,1.0,2914.812241409274
1561,1.4835298641951802,1.04,1.04,3567.004800681545
1562,1.4835298641951802,1.04,1.06,4044.109768895633
1563,1.4835298641951802,1.04,1.08,4603.519887340825
1564,1.4835298641951802,1.04,1.1,5233.397952658478
1565,1.4835298641951802,1.04,1.12,5923.2397889587955
1566,1.4835298641951802,1.04,1.14,6663.720551963976
1567,1.4835298641951802,1.04,1.18,8264.409103418971
1568,1.4835298641951802,1.06,0.8,11897.888093063464
1569,1.4835298641951802,1.06,0.82,9630.751487364
1570,1.4835298641951802,1.06,0.84,7794.558867540811
1571,1.4835298641951802,1.06,0.86,6335.787774303139
1572,1.4835298641951802,1.06,0.88,5207.512755238049
1573,1.4835298641951802,1.06,0.9,4368.556747346387
1574,1.4835298641951802,1.06,0.92,3782.7514069981207
1575,1.4835298641951802,1.06,0.94,3418.2935042607055
1576,1.4835298641951802,1.06,0.96,3247.1858040721154
1577,1.4835298641951802,1.06,0.98,3244.7520465396387
1578,1.4835298641951802,1.06,1.02,3661.3413435150505
1579,1.4835298641951802,1.06,1.04,4044.109768895633
1580,1.4835298641951802,1.06,1.06,4522.456064556915
1581,1.4835298641951802,1.06,1.08,5083.029020158929
1582,1.4835298641951802,1.06,1.1,5713.988227118252
1583,1.4835298641951802,1.06,1.16,7929.885571111913
1584,1.4835298641951802,1.06,1.18,8748.473766643452
1585,1.4835298641951802,1.08,0.82,10174.42750374847
1586,1.4835298641951802,1.08,0.86,6882.417728252684
1587,1.4835298641951802,1.08,0.88,5755.6570469146955
1588,1.4835298641951802,1.08,0.9,4918.2195157861715
1589,1.4835298641951802,1.08,0.92,4333.922888241862
1590,1.4835298641951802,1.08,0.94,3970.951400958442
1591,1.4835298641951802,1.08,0.96,3801.296647648489
1592,1.4835298641951802,1.08,1.02,4219.5182080205705
1593,1.4835298641951802,1.08,1.04,4603.519887340825
1594,1.4835298641951802,1.08,1.06,5083.029020158929
1595,1.4835298641951802,1.08,1.08,5644.690347577885
1596,1.4835298641951802,1.08,1.1,6276.660371974987
1597,1.4835298641951802,1.08,1.14,7710.672924157647
1598,1.4835298641951802,1.08,1.16,8495.107259799084
1599,1.4835298641951802,1.1,0.8,13054.193031251443
1600,1.4835298641951802,1.1,0.82,10789.73172744019
1601,1.4835298641951802,1.1,0.84,8956.328705475697
1602,1.4835298641951802,1.1,0.86,7500.42502797652
1603,1.4835298641951802,1.1,0.88,6375.0613939069935
1604,1.4835298641951802,1.1,0.92,4956.133289077681
1605,1.4835298641951802,1.1,0.96,4426.241116218047
1606,1.4835298641951802,1.1,0.98,4426.529580022332
1607,1.4835298641951802,1.1,1.04,5233.397952658478
1608,1.4835298641951802,1.1,1.08,6276.660371974987
1609,1.4835298641951802,1.1,1.1,6909.567943868503
1610,1.4835298641951802,1.1,1.12,7602.200239781678
1611,1.4835298641951802,1.1,1.14,8345.22846871147
1612,1.4835298641951802,1.1,1.16,9130.37168318188
1613,1.4835298641951802,1.1,1.18,9950.279544916077
1614,1.4835298641951802,1.12,0.8,13729.506696080352
1615,1.4835298641951802,1.12,0.86,8179.325260384623
1616,1.4835298641951802,1.12,0.94,5278.578355533369
1617,1.4835298641951802,1.12,0.96,5111.524807281652
1618,1.4835298641951802,1.12,0.98,5113.026331096364
1619,1.4835298641951802,1.12,1.02,5537.031083254402
1620,1.4835298641951802,1.12,1.04,5923.2397889587955
1621,1.4835298641951802,1.12,1.06,6404.827209478704
1622,1.4835298641951802,1.12,1.1,7602.200239781679
1623,1.4835298641951802,1.12,1.12,8295.624056965775
1624,1.4835298641951802,1.14,0.8,14456.786919755828
1625,1.4835298641951802,1.14,0.84,10363.33532985731
1626,1.4835298641951802,1.14,0.88,7786.879690728453
1627,1.4835298641951802,1.14,0.9,6953.315044091861
1628,1.4835298641951802,1.14,0.92,6372.88618360606
1629,1.4835298641951802,1.14,0.96,5847.829180086513
1630,1.4835298641951802,1.14,1.02,6276.541981911576
1631,1.4835298641951802,1.14,1.04,6663.720551963976
1632,1.4835298641951802,1.14,1.06,7146.219687021144
1633,1.4835298641951802,1.14,1.08,7710.672924157647
1634,1.4835298641951802,1.14,1.1,8345.22846871147
1635,1.4835298641951802,1.14,1.12,9039.372078867274
1636,1.4835298641951802,1.14,1.14,9783.773141847483
1637,1.4835298641951802,1.14,1.16,10570.150546892568
1638,1.4835298641951802,1.16,0.8,15227.75724954133
1639,1.4835298641951802,1.16,0.82,12966.302355522485
1640,1.4835298641951802,1.16,0.84,11136.120698545186
1641,1.4835298641951802,1.16,0.88,8561.706202992129
1642,1.4835298641951802,1.16,0.92,7149.837958557962
1643,1.4835298641951802,1.16,0.96,6626.877671254303
1644,1.4835298641951802,1.16,0.98,6630.501194540186
1645,1.4835298641951802,1.16,1.0,6780.80088111089
1646,1.4835298641951802,1.16,1.02,7058.502609794952
1647,1.4835298641951802,1.16,1.04,7446.560757035732
1648,1.4835298641951802,1.16,1.06,7929.885571111913
1649,1.4835298641951802,1.16,1.08,8495.107259799084
1650,1.4835298641951802,1.16,1.1,9130.37168318188
1651,1.4835298641951802,1.16,1.14,10570.150546892568
1652,1.4835298641951802,1.16,1.16,11357.052983886077
1653,1.4835298641951802,1.16,1.18,12178.522732974852
1654,1.4835298641951802,1.18,0.8,16035.060182564275
1655,1.4835298641951802,1.18,0.84,11944.981565448605
1656,1.4835298641951802,1.18,0.86,10493.333584473774
1657,1.4835298641951802,1.18,0.9,8540.806327422917
1658,1.4835298641951802,1.18,0.92,7962.396230287201
1659,1.4835298641951802,1.18,0.94,7605.255460308014
1660,1.4835298641951802,1.18,0.98,7445.850396032444
1661,1.4835298641951802,1.18,1.04,8264.40910341897
1662,1.4835298641951802,1.18,1.08,9314.382653583309
1663,1.4835298641951802,1.18,1.1,9950.279544916077
1664,1.4835298641951802,1.18,1.12,10645.647618075443
1665,1.4835298641951802,1.18,1.14,11391.155428808586
1666,1.4835298641951802,1.18,1.18,13000.403220386544
1667,1.5707963267948966,0.8,0.8,18062.745233966176
1668,1.5707963267948966,0.8,0.82,15807.587128727348
1669,1.5707963267948966,0.8,0.84,13984.43476491334
1670,1.5707963267948966,0.8,0.86,12539.679575047305
1671,1.5707963267948966,0.8,0.9,10603.152259728597
1672,1.5707963267948966,0.8,0.92,10033.943676387633
1673,1.5707963267948966,0.8,0.94,9686.870605866625
1674,1.5707963267948966,0.8,1.06,10910.9649555466
1675,1.5707963267948966,0.8,1.08,11494.009453160152
1676,1.5707963267948966,0.8,1.12,12862.729396283024
1677,1.5707963267948966,0.8,1.14,13628.52173542764
1678,1.5707963267948966,0.8,1.16,14437.17241539196
1679,1.5707963267948966,0.8,1.18,15281.29360826355
1680,1.5707963267948966,0.82,0.82,13554.511602061782
1681,1.5707963267948966,0.82,0.84,11733.222650253643
1682,1.5707963267948966,0.82,0.86,10290.13898968188
1683,1.5707963267948966,0.82,0.88,9178.290105450118
1684,1.5707963267948966,0.82,0.9,8356.46521966689
1685,1.5707963267948966,0.82,0.92,7788.471245118576
1686,1.5707963267948966,0.82,0.98,7307.828290918739
1687,1.5707963267948966,0.82,1.0,7472.681978243861
1688,1.5707963267948966,0.82,1.02,7765.81431078749
1689,1.5707963267948966,0.82,1.04,8170.197932892454
1690,1.5707963267948966,0.82,1.1,9908.417098789549
1691,1.5707963267948966,0.82,1.12,10623.13518516761
